ss start end thetaxN
ss21 243000 244000 3.645810833912227e-6
ss21 244000 245000 1.7175860513725446e-6
ss21 245000 246000 1.6372433521001772e-6
ss21 246000 247000 2.8334202527886573e-7
ss21 247000 248000 9.893513402713768e-8
ss21 248000 249000 9.893513402714001e-8
ss21 249000 250000 9.893513402714001e-8
ss21 250000 251000 9.893513402714001e-8
ss21 251000 252000 9.893513402714e-8
ss21 252000 253000 9.893513402714001e-8
ss21 253000 254000 9.893513402714001e-8
ss21 254000 255000 9.893513402714001e-8
ss21 255000 256000 9.893513402714e-8
ss21 256000 257000 9.893513402714001e-8
ss21 257000 258000 9.893513402714001e-8
ss21 258000 259000 9.893513402714001e-8
ss21 259000 260000 9.893513402714001e-8
ss21 260000 261000 9.893513402714001e-8
ss21 261000 262000 9.893513402714001e-8
ss21 262000 263000 9.893513402714001e-8
ss21 263000 264000 9.893513402714001e-8
ss21 264000 265000 9.893513402714001e-8
ss21 265000 266000 9.893513402714001e-8
ss21 266000 267000 9.893513402714001e-8
ss21 267000 268000 9.893513402714001e-8
ss21 268000 269000 9.893513402714001e-8
ss21 269000 270000 9.893513402714001e-8
ss21 270000 271000 9.893513402714001e-8
ss21 271000 272000 9.893513402714001e-8
ss21 272000 273000 9.893513402714001e-8
ss21 273000 274000 9.893513402714001e-8
ss21 274000 275000 9.893513402714001e-8
ss21 275000 276000 9.893513402714001e-8
ss21 276000 277000 9.893513402714e-8
ss21 277000 278000 9.893513402714001e-8
ss21 278000 279000 9.893513402714001e-8
ss21 279000 280000 9.893513402714001e-8
ss21 280000 281000 9.893513402713988e-8
ss21 281000 282000 9.893513402713629e-8
ss21 282000 283000 1.445049165403941e-7
ss21 283000 284000 2.670893130428393e-7
ss21 284000 285000 2.6708931304283783e-7
ss21 285000 286000 2.6708931304283783e-7
ss21 286000 287000 2.6708931304283783e-7
ss21 287000 288000 2.6708931304283783e-7
ss21 288000 289000 2.6708931304283783e-7
ss21 289000 290000 2.6708931304283783e-7
ss21 290000 291000 2.6708931304283783e-7
ss21 291000 292000 2.6708931304283783e-7
ss21 292000 293000 1.1619401227917612e-7
ss21 293000 294000 6.775602273416978e-8
ss21 294000 295000 6.775602273416979e-8
ss21 295000 296000 6.775602273416979e-8
ss21 296000 297000 6.775602273416979e-8
ss21 297000 298000 6.775602273416978e-8
ss21 298000 299000 6.775602273416978e-8
ss21 299000 300000 6.775602273416979e-8
ss21 300000 301000 6.775602273416978e-8
ss21 301000 302000 6.775602273416979e-8
ss21 302000 303000 6.775602273416979e-8
ss21 303000 304000 6.775602273416979e-8
ss21 304000 305000 6.775602273416978e-8
ss21 305000 306000 6.775602273416979e-8
ss21 306000 307000 6.775602273416978e-8
ss21 307000 308000 6.775602273416979e-8
ss21 308000 309000 6.775602273416979e-8
ss21 309000 310000 6.775602273416979e-8
ss21 310000 311000 6.775602273416979e-8
ss21 311000 312000 6.775602273416901e-8
ss21 312000 313000 9.715899017923676e-8
ss21 313000 314000 1.149517971243254e-7
ss21 314000 315000 1.149517971243254e-7
ss21 315000 316000 1.149517971243254e-7
ss21 316000 317000 1.149517971243254e-7
ss21 317000 318000 1.1495179712432539e-7
ss21 318000 319000 1.149517971243254e-7
ss21 319000 320000 1.1495179712432539e-7
ss21 320000 321000 1.149517971243254e-7
ss21 321000 322000 1.1495179712432259e-7
ss21 322000 323000 3.778961564805307e-7
ss21 323000 324000 5.904388845677089e-7
ss21 324000 325000 5.904388845676928e-7
ss21 325000 326000 5.904388845676495e-7
ss21 326000 327000 4.348873900631598e-5
ss21 327000 328000 5.072194429373802e-5
ss21 328000 329000 2.7944856247281057e-5
ss21 329000 330000 2.1494902951638913e-5
ss21 330000 331000 2.1494902951638913e-5
ss21 331000 332000 2.2463274300840358e-5
ss21 332000 333000 3.513233119352171e-5
ss21 333000 334000 4.629154379836647e-5
ss21 334000 335000 6.724208057227265e-5
ss21 335000 336000 4.492007984704065e-5
ss21 336000 337000 1.0046896962133024e-6
ss21 337000 338000 1.0046896962133024e-6
ss21 338000 339000 1.0046896962133022e-6
ss21 339000 340000 1.0046896962133024e-6
ss21 340000 341000 1.0046896962133024e-6
ss21 341000 342000 1.0046896962133024e-6
ss21 342000 343000 1.0046896962133022e-6
ss21 343000 344000 1.0046896962133024e-6
ss21 344000 345000 9.521336707198626e-7
ss21 345000 346000 2.3180696836860208e-7
ss21 346000 347000 2.3180696836860208e-7
ss21 347000 348000 2.3180696836860208e-7
ss21 348000 349000 2.3180696836860208e-7
ss21 349000 350000 2.3180696836860208e-7
ss21 350000 351000 2.3180696836860208e-7
ss21 351000 352000 2.3180696836860208e-7
ss21 352000 353000 2.3180696836860208e-7
ss21 353000 354000 2.3180696836860208e-7
ss21 354000 355000 2.3180696836860208e-7
ss21 355000 356000 2.3180696836860208e-7
ss21 356000 357000 2.3180696836860208e-7
ss21 357000 358000 2.3180696836860208e-7
ss21 358000 359000 2.3180696836860208e-7
ss21 359000 360000 2.3180696836860208e-7
ss21 360000 361000 2.3180696836860208e-7
ss21 361000 362000 2.3180696836860208e-7
ss21 362000 363000 2.3180696836860208e-7
ss21 363000 364000 2.3180696836860208e-7
ss21 364000 365000 2.3180696836860208e-7
ss21 365000 366000 2.3180696836860208e-7
ss21 366000 367000 2.3180696836860208e-7
ss21 367000 368000 2.3180696836860208e-7
ss21 368000 369000 2.3180696836860208e-7
ss21 369000 370000 2.3180696836860208e-7
ss21 370000 371000 2.3180696836860208e-7
ss21 371000 372000 2.3180696836859994e-7
ss21 372000 373000 2.3545832368012354e-7
ss21 373000 374000 2.547714671832703e-7
ss21 374000 375000 2.558121789108058e-7
ss21 375000 376000 2.568696763113713e-7
ss21 376000 377000 2.568696763113681e-7
ss21 377000 378000 2.568696763113681e-7
ss21 378000 379000 1.9847244360470316e-5
ss21 379000 380000 1.0897528084488446e-4
ss21 380000 381000 1.9359798779865138e-4
ss21 381000 382000 1.935979877986499e-4
ss21 382000 383000 1.935979877986499e-4
ss21 383000 384000 1.935979877986499e-4
ss21 384000 385000 1.935979877986499e-4
ss21 385000 386000 1.926399987937442e-4
ss21 386000 387000 1.9169343709307194e-4
ss21 387000 388000 1.0704800723130263e-4
ss21 388000 389000 5.626074931424105e-5
ss21 389000 390000 3.2659402027878666e-5
ss21 390000 391000 3.209369824802138e-6
ss21 391000 392000 2.706798198951766e-6
ss21 392000 393000 2.706798198951766e-6
ss21 393000 394000 2.706798198951766e-6
ss21 394000 395000 2.706798198951766e-6
ss21 395000 396000 2.706798198951766e-6
ss21 396000 397000 2.706798198951766e-6
ss21 397000 398000 2.0216446168146266e-6
ss21 398000 399000 1.330987793053896e-6
ss21 399000 400000 1.330987793053896e-6
ss21 400000 401000 1.3309877930538958e-6
ss21 401000 402000 1.3309877930538958e-6
ss21 402000 403000 1.330987793053896e-6
ss21 403000 404000 1.3309877930538958e-6
ss21 404000 405000 1.3309877930538958e-6
ss21 405000 406000 1.303029080096429e-6
ss21 406000 407000 1.1583927042683394e-6
ss21 407000 408000 1.123580031014858e-6
ss21 408000 409000 1.123580031014858e-6
ss21 409000 410000 1.123580031014858e-6
ss21 410000 411000 1.123580031014858e-6
ss21 411000 412000 1.123580031014858e-6
ss21 412000 413000 1.123580031014858e-6
ss21 413000 414000 1.123580031014858e-6
ss21 414000 415000 1.123580031014858e-6
ss21 415000 416000 1.123580031014858e-6
ss21 416000 417000 3.1566801538813654e-6
ss21 417000 418000 1.3514467640470123e-5
ss21 418000 419000 1.4918786033096652e-5
ss21 419000 420000 1.3966858663462017e-5
ss21 420000 421000 1.252098409447037e-5
ss21 421000 422000 9.437651695832064e-6
ss21 422000 423000 8.215966768920527e-6
ss21 423000 424000 8.215966768920527e-6
ss21 424000 425000 1.4948927775769469e-5
ss21 425000 426000 1.984770138490636e-5
ss21 426000 427000 1.3164976963452506e-5
ss21 427000 428000 3.0990186243703843e-6
ss21 428000 429000 3.0990186243703843e-6
ss21 429000 430000 2.9840388589020154e-6
ss21 430000 431000 1.5644520756587391e-6
ss21 431000 432000 1.4149438440258517e-6
ss21 432000 433000 1.3743899707893699e-6
ss21 433000 434000 1.3743899707893699e-6
ss21 434000 435000 1.3743899707893699e-6
ss21 435000 436000 1.3743899707893699e-6
ss21 436000 437000 1.3743899707893699e-6
ss21 437000 438000 1.4004711904345839e-6
ss21 438000 439000 1.9066597594676146e-6
ss21 439000 440000 1.9066597594676083e-6
ss21 440000 441000 1.9066597594676083e-6
ss21 441000 442000 1.906659759467608e-6
ss21 442000 443000 1.9066597594676083e-6
ss21 443000 444000 1.8475040730365653e-6
ss21 444000 445000 8.814397670487858e-7
ss21 445000 446000 8.763167925118871e-7
ss21 446000 447000 8.707890923358987e-7
ss21 447000 448000 8.707890923358988e-7
ss21 448000 449000 8.707890923358987e-7
ss21 449000 450000 8.707890923358987e-7
ss21 450000 451000 8.707890923358988e-7
ss21 451000 452000 8.707890923358988e-7
ss21 452000 453000 8.707890923358921e-7
ss21 453000 454000 1.1271965314993331e-6
ss21 454000 455000 1.5023345089947845e-6
ss21 455000 456000 1.5023345089947845e-6
ss21 456000 457000 1.5023345089947845e-6
ss21 457000 458000 1.5023345089947845e-6
ss21 458000 459000 1.5023345089947845e-6
ss21 459000 460000 1.5023345089945152e-6
ss21 460000 461000 3.154442180752849e-6
ss21 461000 462000 8.273107520971078e-6
ss21 462000 463000 8.85128065248808e-6
ss21 463000 464000 8.85128065248808e-6
ss21 464000 465000 8.85128065248808e-6
ss21 465000 466000 9.329039621523198e-6
ss21 466000 467000 8.141571946967118e-6
ss21 467000 468000 1.354038267200407e-6
ss21 468000 469000 1.3008313475208982e-6
ss21 469000 470000 5.226801472080806e-7
ss21 470000 471000 5.226801472080806e-7
ss21 471000 472000 5.226801472080806e-7
ss21 472000 473000 5.226801472080806e-7
ss21 473000 474000 5.226801472080806e-7
ss21 474000 475000 5.226801472080806e-7
ss21 475000 476000 5.226801472080806e-7
ss21 476000 477000 5.226801472080806e-7
ss21 477000 478000 5.226801472080806e-7
ss21 478000 479000 5.226801472080479e-7
ss21 479000 480000 5.2268014720792e-7
ss21 480000 481000 7.546918147192648e-7
ss21 481000 482000 8.105358140953401e-7
ss21 482000 483000 8.105358140953401e-7
ss21 483000 484000 8.105358140953401e-7
ss21 484000 485000 8.105358140953401e-7
ss21 485000 486000 8.105358140953401e-7
ss21 486000 487000 8.1053581409534e-7
ss21 487000 488000 8.105358140953401e-7
ss21 488000 489000 8.105358140953401e-7
ss21 489000 490000 8.105358140953401e-7
ss21 490000 491000 8.105358140953401e-7
ss21 491000 492000 8.105358140953401e-7
ss21 492000 493000 8.105358140953401e-7
ss21 493000 494000 8.105358140953401e-7
ss21 494000 495000 8.105358140953401e-7
ss21 495000 496000 8.105358140953401e-7
ss21 496000 497000 8.105358140953401e-7
ss21 497000 498000 8.105358140953401e-7
ss21 498000 499000 8.105358140953401e-7
ss21 499000 500000 8.105358140953401e-7
ss21 500000 501000 8.105358140953401e-7
ss21 501000 502000 9.627905119096519e-7
ss21 502000 503000 1.0978314679538283e-6
ss21 503000 504000 1.0978314679538283e-6
ss21 504000 505000 1.0978314679538283e-6
ss21 505000 506000 1.0978314679538283e-6
ss21 506000 507000 1.0978314679538283e-6
ss21 507000 508000 1.655708971367111e-6
ss21 508000 509000 1.8824693067909437e-6
ss21 509000 510000 1.8824693067909437e-6
ss21 510000 511000 1.8824693067909437e-6
ss21 511000 512000 3.112720580420925e-6
ss21 512000 513000 4.5558762996700306e-6
ss21 513000 514000 3.975453137197333e-6
ss21 514000 515000 3.2249096083157743e-6
ss21 515000 516000 3.2249096083157743e-6
ss21 516000 517000 3.2249096083157743e-6
ss21 517000 518000 3.1829479548939884e-6
ss21 518000 519000 2.8907103980633394e-6
ss21 519000 520000 1.5692688923598778e-6
ss21 520000 521000 1.5692688923598778e-6
ss21 521000 522000 1.5692688923598778e-6
ss21 522000 523000 1.5692688923598778e-6
ss21 523000 524000 1.5692688923598778e-6
ss21 524000 525000 1.5692688923598778e-6
ss21 525000 526000 1.5692688923598778e-6
ss21 526000 527000 1.5692688923598778e-6
ss21 527000 528000 1.5692688923598776e-6
ss21 528000 529000 1.5692688923598778e-6
ss21 529000 530000 1.5692688923598778e-6
ss21 530000 531000 1.5692688923598778e-6
ss21 531000 532000 1.5692688923598778e-6
ss21 532000 533000 1.5692688923598778e-6
ss21 533000 534000 1.5692688923598778e-6
ss21 534000 535000 1.5692688923598776e-6
ss21 535000 536000 1.5692688923598778e-6
ss21 536000 537000 1.5692688923598778e-6
ss21 537000 538000 1.5692688923598778e-6
ss21 538000 539000 1.5529336955012533e-6
ss21 539000 540000 1.407534269997259e-6
ss21 540000 541000 1.407534269997259e-6
ss21 541000 542000 1.407534269997259e-6
ss21 542000 543000 1.407534269997259e-6
ss21 543000 544000 1.407534269997259e-6
ss21 544000 545000 1.407534269997259e-6
ss21 545000 546000 1.3406442454553022e-6
ss21 546000 547000 1.217782352770233e-6
ss21 547000 548000 1.1817788830530044e-6
ss21 548000 549000 1.1817788830530044e-6
ss21 549000 550000 1.1817788830530044e-6
ss21 550000 551000 1.1817788830530044e-6
ss21 551000 552000 1.1817788830530044e-6
ss21 552000 553000 6.543307215054932e-6
ss21 553000 554000 8.77500790096038e-6
ss21 554000 555000 5.150174298286551e-6
ss21 555000 556000 3.979959636860174e-6
ss21 556000 557000 2.0099039413174606e-6
ss21 557000 558000 1.3940013254773161e-6
ss21 558000 559000 1.394001325477316e-6
ss21 559000 560000 1.3940013254773161e-6
ss21 560000 561000 1.3940013254773161e-6
ss21 561000 562000 1.394001325477316e-6
ss21 562000 563000 1.394001325477316e-6
ss21 563000 564000 1.394001325477316e-6
ss21 564000 565000 1.3940013254773161e-6
ss21 565000 566000 1.5693535506935315e-6
ss21 566000 567000 2.0683216237972447e-6
ss21 567000 568000 2.334864559421427e-6
ss21 568000 569000 2.334864559421427e-6
ss21 569000 570000 2.3348645594214266e-6
ss21 570000 571000 2.334864559421427e-6
ss21 571000 572000 2.334864559421427e-6
ss21 572000 573000 2.334864559421427e-6
ss21 573000 574000 2.334864559421427e-6
ss21 574000 575000 2.334864559421427e-6
ss21 575000 576000 2.334864559421427e-6
ss21 576000 577000 2.334864559421427e-6
ss21 577000 578000 2.3340865846459578e-6
ss21 578000 579000 2.302448943776888e-6
ss21 579000 580000 2.155593152375689e-6
ss21 580000 581000 1.8096442746453484e-6
ss21 581000 582000 1.8096442746453484e-6
ss21 582000 583000 1.8096442746453484e-6
ss21 583000 584000 1.8096442746453484e-6
ss21 584000 585000 1.8096442746453484e-6
ss21 585000 586000 1.8096442746453481e-6
ss21 586000 587000 2.379034264846289e-6
ss21 587000 588000 2.8940390408115998e-6
ss21 588000 589000 2.399213647716722e-6
ss21 589000 590000 1.5462137680137072e-6
ss21 590000 591000 1.5402033628635287e-6
ss21 591000 592000 9.797392165347944e-7
ss21 592000 593000 9.76633065080249e-7
ss21 593000 594000 9.76633065080249e-7
ss21 594000 595000 9.76633065080249e-7
ss21 595000 596000 9.76633065080249e-7
ss21 596000 597000 9.76633065080249e-7
ss21 597000 598000 9.76633065080249e-7
ss21 598000 599000 9.76633065080244e-7
ss21 599000 600000 1.061273861940269e-6
ss21 600000 601000 2.458159938890383e-6
ss21 601000 602000 4.361081104309091e-6
ss21 602000 603000 4.361081104309091e-6
ss21 603000 604000 4.361081104309091e-6
ss21 604000 605000 4.361081104309091e-6
ss21 605000 606000 4.361081104309091e-6
ss21 606000 607000 4.361081104308956e-6
ss21 607000 608000 5.952634364413673e-6
ss21 608000 609000 6.034638685911231e-6
ss21 609000 610000 6.0346386859111654e-06
ss21 610000 611000 6.034638685911165e-6
ss21 611000 612000 6.0346386859111654e-06
ss21 612000 613000 6.0346386859111654e-06
ss21 613000 614000 6.0346386859111654e-06
ss21 614000 615000 6.034638685911165e-6
ss21 615000 616000 6.0346386859111654e-06
ss21 616000 617000 5.728219799957394e-6
ss21 617000 618000 3.7815586421334357e-6
ss21 618000 619000 3.7815586421334357e-6
ss21 619000 620000 3.7815586421334357e-6
ss21 620000 621000 3.7815586421334357e-6
ss21 621000 622000 3.7815586421334357e-6
ss21 622000 623000 3.7815586421334357e-6
ss21 623000 624000 3.7815586421334357e-6
ss21 624000 625000 3.7815586421334357e-6
ss21 625000 626000 3.0370140322475847e-6
ss21 626000 627000 2.9660661888082977e-6
ss21 627000 628000 2.9660661888082977e-6
ss21 628000 629000 2.9660661888082977e-6
ss21 629000 630000 2.9660661888082977e-6
ss21 630000 631000 2.9660661888082977e-6
ss21 631000 632000 2.966066188808298e-6
ss21 632000 633000 2.9660661888082977e-6
ss21 633000 634000 2.966066188808298e-6
ss21 634000 635000 2.966066188808298e-6
ss21 635000 636000 2.966066188808298e-6
ss21 636000 637000 2.9660661888082977e-6
ss21 637000 638000 2.9660661888082977e-6
ss21 638000 639000 4.613488842344791e-6
ss21 639000 640000 5.772328077282061e-6
ss21 640000 641000 5.9497128012116305e-6
ss21 641000 642000 5.9497128012116305e-6
ss21 642000 643000 5.9497128012116305e-6
ss21 643000 644000 5.9497128012116305e-6
ss21 644000 645000 5.252185266883794e-6
ss21 645000 646000 3.6078538119707557e-6
ss21 646000 647000 3.6078538119707557e-6
ss21 647000 648000 3.6078538119707557e-6
ss21 648000 649000 3.6078538119707557e-6
ss21 649000 650000 3.765596271040685e-6
ss21 650000 651000 4.0873141738853335e-6
ss21 651000 652000 4.0873141738853335e-6
