ss start end thetaxN
ss21 295000 296000 9.889246232470908e-7
ss21 296000 297000 9.889246232470908e-7
ss21 297000 298000 9.889246232470908e-7
ss21 298000 299000 9.889246232470908e-7
ss21 299000 300000 9.889246232470908e-7
ss21 300000 301000 9.889246232470906e-7
ss21 301000 302000 9.889246232470908e-7
ss21 302000 303000 9.889246232470908e-7
ss21 303000 304000 9.889246232470908e-7
ss21 304000 305000 9.889246232470908e-7
ss21 305000 306000 9.889246232470908e-7
ss21 306000 307000 9.889246232470908e-7
ss21 307000 308000 9.889246232470906e-7
ss21 308000 309000 9.889246232470908e-7
ss21 309000 310000 9.889246232470906e-7
ss21 310000 311000 9.889246232470906e-7
ss21 311000 312000 9.889246232470908e-7
ss21 312000 313000 9.889246232470908e-7
ss21 313000 314000 9.889246232470908e-7
ss21 314000 315000 9.889246232470906e-7
ss21 315000 316000 9.889246232470908e-7
ss21 316000 317000 8.536813487340233e-7
ss21 317000 318000 8.13284006996362e-7
ss21 318000 319000 8.13284006996362e-7
ss21 319000 320000 8.13284006996362e-7
ss21 320000 321000 8.13284006996362e-7
ss21 321000 322000 8.13284006996362e-7
ss21 322000 323000 8.13284006996362e-7
ss21 323000 324000 8.13284006996362e-7
ss21 324000 325000 8.545058686144143e-7
ss21 325000 326000 1.9140173455721482e-6
ss21 326000 327000 5.121477438706176e-5
ss21 327000 328000 1.2236469530361373e-4
ss21 328000 329000 9.305884819133171e-5
ss21 329000 330000 8.821961336654023e-5
ss21 330000 331000 8.68182880140017e-5
ss21 331000 332000 1.097242005272511e-4
ss21 332000 333000 1.9305722598810912e-4
ss21 333000 334000 1.8505964666951314e-4
ss21 334000 335000 1.0448669240527488e-4
ss21 335000 336000 7.39259352594131e-6
ss21 336000 337000 7.3925935259423244e-6
ss21 337000 338000 7.3925935259423244e-6
ss21 338000 339000 6.615202402561263e-6
ss21 339000 340000 1.4583101413488362e-6
ss21 340000 341000 1.4345728403709726e-6
ss21 341000 342000 1.4311196476745575e-6
ss21 342000 343000 1.431119647674643e-6
ss21 343000 344000 1.431119647674643e-6
ss21 344000 345000 1.431119647674643e-6
ss21 345000 346000 1.4311196476747466e-6
ss21 346000 347000 1.430042257265407e-6
ss21 347000 348000 1.405003639744895e-6
ss21 348000 349000 1.381765423123133e-6
ss21 349000 350000 1.0865906126795673e-6
ss21 350000 351000 9.665529688482601e-7
ss21 351000 352000 9.183408706944205e-7
ss21 352000 353000 9.183408706944276e-7
ss21 353000 354000 9.183408706944276e-7
ss21 354000 355000 9.183408706944276e-7
ss21 355000 356000 9.183408706944276e-7
ss21 356000 357000 9.183408706944276e-7
ss21 357000 358000 9.183408706944276e-7
ss21 358000 359000 9.183408706944275e-7
ss21 359000 360000 9.183408706944276e-7
ss21 360000 361000 9.183408706944275e-7
ss21 361000 362000 9.183408706944275e-7
ss21 362000 363000 9.183408706944276e-7
ss21 363000 364000 9.183408706944276e-7
ss21 364000 365000 9.183408706944276e-7
ss21 365000 366000 9.183408706944276e-7
ss21 366000 367000 9.183408706944276e-7
ss21 367000 368000 9.183408706944276e-7
ss21 368000 369000 9.183408706944276e-7
ss21 369000 370000 9.183408706944275e-7
ss21 370000 371000 9.364566112916592e-7
ss21 371000 372000 1.1108983829677213e-6
ss21 372000 373000 1.3947251968644048e-6
ss21 373000 374000 1.3947251968644048e-6
ss21 374000 375000 1.5104386093951211e-6
ss21 375000 376000 3.994191976473505e-6
ss21 376000 377000 4.75079147841667e-6
ss21 377000 378000 4.7661256457786034e-6
ss21 378000 379000 5.978768794525375e-6
ss21 379000 380000 2.691649285584492e-4
ss21 380000 381000 3.555015271475278e-4
ss21 381000 382000 1.1696037798312706e-4
ss21 382000 383000 8.902166698485672e-5
ss21 383000 384000 7.602979756231307e-5
ss21 384000 385000 1.2558112370810077e-4
ss21 385000 386000 1.039874459623383e-4
ss21 386000 387000 1.0380854751471005e-4
ss21 387000 388000 1.0380854751471005e-4
ss21 388000 389000 1.0380854751471005e-4
ss21 389000 390000 3.724598478035225e-5
ss21 390000 391000 4.973800852401111e-6
ss21 391000 392000 4.973800852401195e-6
ss21 392000 393000 5.0594761173926685e-6
ss21 393000 394000 1.0522983771318147e-5
ss21 394000 395000 1.4271672980560247e-5
ss21 395000 396000 1.0664824329836199e-5
ss21 396000 397000 1.0664824329836199e-5
ss21 397000 398000 1.066482432983625e-5
ss21 398000 399000 6.7248197277592715e-6
ss21 399000 400000 6.486664624558509e-6
ss21 400000 401000 6.486664624558509e-6
ss21 401000 402000 7.807785565279224e-6
ss21 402000 403000 7.8251863476798e-6
ss21 403000 404000 7.8251863476798e-6
ss21 404000 405000 7.8251863476798e-6
ss21 405000 406000 7.8251863476798e-6
ss21 406000 407000 7.243091592519493e-6
ss21 407000 408000 5.667498311913243e-6
ss21 408000 409000 4.829810429719936e-6
ss21 409000 410000 4.829810429719965e-6
ss21 410000 411000 4.829810429719965e-6
ss21 411000 412000 4.829810429719965e-6
ss21 412000 413000 4.829810429719965e-6
ss21 413000 414000 4.829810429719965e-6
ss21 414000 415000 4.829810429719965e-6
ss21 415000 416000 4.829810429719965e-6
ss21 416000 417000 1.1286151096271539e-5
ss21 417000 418000 2.336235783522351e-5
ss21 418000 419000 2.4932000106860343e-5
ss21 419000 420000 2.1461932714174562e-5
ss21 420000 421000 1.537258580194104e-5
ss21 421000 422000 1.537258580194104e-5
ss21 422000 423000 1.6352902278989247e-5
ss21 423000 424000 7.170088546454158e-5
ss21 424000 425000 7.007360855868545e-5
ss21 425000 426000 3.3860576413494224e-5
ss21 426000 427000 2.757870181352681e-5
ss21 427000 428000 1.7516013410349538e-5
ss21 428000 429000 1.476976842874096e-5
ss21 429000 430000 1.476976842874096e-5
ss21 430000 431000 1.063127269623243e-5
ss21 431000 432000 6.376867316994466e-6
ss21 432000 433000 2.9732250175736613e-6
ss21 433000 434000 2.957479297184624e-6
ss21 434000 435000 2.636866474586488e-6
ss21 435000 436000 2.636866474586498e-6
ss21 436000 437000 2.636866474586498e-6
ss21 437000 438000 2.745509893389675e-6
ss21 438000 439000 4.854079103222761e-6
ss21 439000 440000 3.768866859939705e-6
ss21 440000 441000 3.395460496659345e-6
ss21 441000 442000 3.3954604966597605e-6
ss21 442000 443000 3.395460496660379e-6
ss21 443000 444000 3.395460496660379e-6
ss21 444000 445000 3.395460496660379e-6
ss21 445000 446000 3.395460496660379e-6
ss21 446000 447000 3.395460496660379e-6
ss21 447000 448000 3.395460496660379e-6
ss21 448000 449000 2.795733727102816e-6
ss21 449000 450000 2.542364096151725e-6
ss21 450000 451000 2.542364096151725e-6
ss21 451000 452000 2.542364096151725e-6
ss21 452000 453000 2.542364096151725e-6
ss21 453000 454000 2.9133071613913955e-6
ss21 454000 455000 3.4560169662001746e-6
ss21 455000 456000 3.4560169662003732e-6
ss21 456000 457000 3.266216642098873e-6
ss21 457000 458000 3.2495333519317023e-6
ss21 458000 459000 3.2495333519317023e-6
ss21 459000 460000 3.2495333519317023e-6
ss21 460000 461000 3.303319957118376e-6
ss21 461000 462000 6.218321091651126e-5
ss21 462000 463000 1.9879316160939254e-4
ss21 463000 464000 2.358790135229611e-4
ss21 464000 465000 2.4361250494190357e-4
ss21 465000 466000 2.6107828139604425e-4
ss21 466000 467000 1.9044561475783394e-4
ss21 467000 468000 2.1154077058284146e-5
ss21 468000 469000 1.8136113818883796e-5
ss21 469000 470000 4.47278663844343e-6
ss21 470000 471000 4.369260591117507e-6
ss21 471000 472000 4.369260591117507e-6
ss21 472000 473000 4.369260591117507e-6
ss21 473000 474000 4.369260591117507e-6
ss21 474000 475000 4.369260591117507e-6
ss21 475000 476000 4.369260591117507e-6
ss21 476000 477000 4.369260591117507e-6
ss21 477000 478000 4.369260591117507e-6
ss21 478000 479000 4.6242098799440306e-6
ss21 479000 480000 4.998825729210284e-6
ss21 480000 481000 4.998825729210284e-6
ss21 481000 482000 1.2728286539429656e-5
ss21 482000 483000 1.2804471847926912e-5
ss21 483000 484000 4.1930725340982815e-6
ss21 484000 485000 4.124385713317687e-6
ss21 485000 486000 4.047745173992801e-6
ss21 486000 487000 3.861918112889781e-6
ss21 487000 488000 3.861918112889781e-6
ss21 488000 489000 3.861918112889781e-6
ss21 489000 490000 3.861918112889781e-6
ss21 490000 491000 3.861918112889781e-6
ss21 491000 492000 3.861918112889781e-6
ss21 492000 493000 3.861918112889781e-6
ss21 493000 494000 3.861918112889781e-6
ss21 494000 495000 3.814773883285167e-6
ss21 495000 496000 2.571296083397751e-6
ss21 496000 497000 2.493371341919241e-6
ss21 497000 498000 2.4933713419192406e-6
ss21 498000 499000 2.4933713419192406e-6
ss21 499000 500000 2.493371341919241e-6
ss21 500000 501000 2.4933713419192406e-6
ss21 501000 502000 3.4297425001308174e-6
ss21 502000 503000 3.601502890098621e-6
ss21 503000 504000 3.6015028900986216e-6
ss21 504000 505000 3.6015028900986216e-6
ss21 505000 506000 3.601502890098621e-6
ss21 506000 507000 3.601502890098621e-6
ss21 507000 508000 4.399388537222267e-6
ss21 508000 509000 4.4887810701172415e-6
ss21 509000 510000 4.4887810701172415e-6
ss21 510000 511000 4.4887810701172415e-6
ss21 511000 512000 4.4887810701172415e-6
ss21 512000 513000 1.1945357969466298e-5
ss21 513000 514000 9.652013672469302e-6
ss21 514000 515000 5.16127946235635e-6
ss21 515000 516000 3.516273320575333e-6
ss21 516000 517000 3.5162733205753326e-6
ss21 517000 518000 3.516273320575333e-6
ss21 518000 519000 3.5162733205753326e-6
ss21 519000 520000 3.516273320575333e-6
ss21 520000 521000 3.516273320575333e-6
ss21 521000 522000 3.516273320575333e-6
ss21 522000 523000 3.6453865486214717e-6
ss21 523000 524000 3.7771081247089463e-6
ss21 524000 525000 3.8071232489364042e-6
ss21 525000 526000 3.928699661211261e-6
ss21 526000 527000 3.928699661211261e-6
ss21 527000 528000 3.928699661211261e-6
ss21 528000 529000 3.928699661211261e-6
ss21 529000 530000 3.928699661211261e-6
ss21 530000 531000 3.928699661211261e-6
ss21 531000 532000 3.928699661211261e-6
ss21 532000 533000 3.928699661211261e-6
ss21 533000 534000 5.2148722489094745e-6
ss21 534000 535000 5.410465315241461e-6
ss21 535000 536000 5.4108801784281294e-6
ss21 536000 537000 5.411137702902189e-6
ss21 537000 538000 5.411137702902189e-6
ss21 538000 539000 5.411137702902189e-6
ss21 539000 540000 5.411137702902189e-6
ss21 540000 541000 5.411137702902189e-6
ss21 541000 542000 6.961242633729025e-6
ss21 542000 543000 7.661754321792695e-6
ss21 543000 544000 7.661754321792695e-6
ss21 544000 545000 7.661754321792695e-6
ss21 545000 546000 7.661754321792695e-6
ss21 546000 547000 5.997472262408387e-6
ss21 547000 548000 4.362309943199349e-6
ss21 548000 549000 4.362309943199388e-6
ss21 549000 550000 4.362309943199388e-6
ss21 550000 551000 4.362309943199389e-6
ss21 551000 552000 4.362309943199388e-6
ss21 552000 553000 8.906781548169083e-6
ss21 553000 554000 8.495064917253989e-6
ss21 554000 555000 8.417459575045375e-6
ss21 555000 556000 8.038496879817027e-6
ss21 556000 557000 4.312066458712227e-6
ss21 557000 558000 3.036539306512908e-6
ss21 558000 559000 3.0365393065132593e-6
ss21 559000 560000 3.0365393065132593e-6
ss21 560000 561000 3.0365393065132593e-6
ss21 561000 562000 3.0365393065132593e-6
ss21 562000 563000 3.6465357284590607e-6
ss21 563000 564000 5.735638518662824e-6
ss21 564000 565000 5.735638518662824e-6
ss21 565000 566000 5.735638518662824e-6
ss21 566000 567000 5.7356385186628236e-6
ss21 567000 568000 5.7356385186628236e-6
ss21 568000 569000 6.081616436570897e-6
ss21 569000 570000 6.464013082679821e-6
ss21 570000 571000 6.464013082679821e-6
ss21 571000 572000 6.464013082679821e-6
ss21 572000 573000 6.464013082679821e-6
ss21 573000 574000 7.025981538829564e-6
ss21 574000 575000 7.070890465130947e-6
ss21 575000 576000 1.1329658180048633e-5
ss21 576000 577000 1.28809419179518e-5
ss21 577000 578000 1.2611851674017014e-5
ss21 578000 579000 3.35497691509926e-6
ss21 579000 580000 3.3413136703728367e-6
ss21 580000 581000 3.3091271005791806e-6
ss21 581000 582000 3.307885228098584e-6
ss21 582000 583000 3.1538930404471717e-6
ss21 583000 584000 3.1568091695148547e-6
ss21 584000 585000 3.639914551517145e-6
ss21 585000 586000 3.639914551517145e-6
ss21 586000 587000 5.020056860377842e-6
ss21 587000 588000 5.7994337290931285e-6
ss21 588000 589000 5.87530753979425e-6
ss21 589000 590000 5.281400678938797e-6
ss21 590000 591000 5.272356412022242e-6
ss21 591000 592000 4.042209314255113e-6
ss21 592000 593000 3.2883105055204973e-6
ss21 593000 594000 3.014884285164641e-6
ss21 594000 595000 2.989157091565827e-6
ss21 595000 596000 2.989157091565827e-6
ss21 596000 597000 2.989157091565827e-6
ss21 597000 598000 2.989157091565827e-6
ss21 598000 599000 2.989157091565827e-6
ss21 599000 600000 6.296986411739188e-6
ss21 600000 601000 7.327916977545419e-6
ss21 601000 602000 7.327916977545419e-6
ss21 602000 603000 7.384258156183315e-6
ss21 603000 604000 7.587553745461991e-6
ss21 604000 605000 7.5121903766082e-6
ss21 605000 606000 3.825224850803884e-6
ss21 606000 607000 3.082884594665371e-6
ss21 607000 608000 3.082884594665371e-6
ss21 608000 609000 3.082884594665371e-6
ss21 609000 610000 3.082884594665371e-6
ss21 610000 611000 3.082884594665371e-6
ss21 611000 612000 3.082884594665371e-6
ss21 612000 613000 3.082884594665371e-6
ss21 613000 614000 3.082884594665371e-6
ss21 614000 615000 5.015319770391841e-6
ss21 615000 616000 5.962979713139056e-6
ss21 616000 617000 5.962979713139056e-6
ss21 617000 618000 5.962979713139056e-6
ss21 618000 619000 5.439281910501087e-6
ss21 619000 620000 5.0707885747177775e-6
ss21 620000 621000 4.666308976477043e-6
ss21 621000 622000 4.666308976478328e-6
ss21 622000 623000 4.666308976478328e-6
ss21 623000 624000 4.666308976478328e-6
ss21 624000 625000 4.666308976478328e-6
ss21 625000 626000 4.638444672776401e-6
ss21 626000 627000 4.58483440424983e-6
ss21 627000 628000 4.58483440424983e-6
ss21 628000 629000 4.558227772093041e-6
ss21 629000 630000 3.9513431624187666e-06
ss21 630000 631000 3.9513431624187666e-06
ss21 631000 632000 3.9513431624187666e-06
ss21 632000 633000 3.9513431624187666e-06
ss21 633000 634000 3.9513431624187666e-06
ss21 634000 635000 3.9513431624187666e-06
ss21 635000 636000 3.9513431624187666e-06
ss21 636000 637000 3.9513431624187666e-06
ss21 637000 638000 3.9513431624187666e-06
ss21 638000 639000 3.9513431624187666e-06
ss21 639000 640000 9.34011162170263e-6
ss21 640000 641000 1.847354685320671e-5
ss21 641000 642000 1.847354685320671e-5
ss21 642000 643000 2.526205809339231e-5
ss21 643000 644000 2.9248961520167975e-5
ss21 644000 645000 2.4627356236614338e-5
ss21 645000 646000 7.823621096729128e-6
ss21 646000 647000 7.823621096730034e-6
ss21 647000 648000 7.823621096730034e-6
ss21 648000 649000 7.823621096730034e-6
ss21 649000 650000 7.823621096730034e-6
ss21 650000 651000 7.693472282808453e-6
ss21 651000 652000 7.358803904153195e-6
ss21 652000 653000 7.358803904153195e-6
ss21 653000 654000 7.358803904153195e-6
